timestamp,phase,gpu_util_percent,gpu_memory_used_mb,gpu_power_w,gpu_temperature_c,cpu_percent,ram_used_gb,games_per_sec,positions_per_sec,training_steps_per_sec
2026-09-23T14:34:38.085834+07:00,full_training:iteration_0,7.0,283.0,18.34,39.0,8.5,14.591251373291016,12.270186769987536,180.5312038931404,335.37609609862403
2026-09-23T14:34:39.105204+07:00,full_training:iteration_0,6.0,283.0,20.43,39.0,9.3,14.583904266357422,12.270186769987536,180.5312038931404,335.37609609862403
2026-09-23T14:34:40.092208+07:00,full_training:iteration_0,4.0,283.0,17.85,39.0,9.3,14.627696990966797,12.270186769987536,180.5312038931404,335.37609609862403
2026-09-23T14:34:41.131313+07:00,full_training:iteration_0,10.0,283.0,19.38,39.0,12.4,14.653549194335938,12.232377631248154,180.10834792535795,334.8479249606471
2026-09-23T14:34:42.103436+07:00,full_training:iteration_0,2.0,283.0,19.86,39.0,16.9,14.673675537109375,12.232377631248154,180.10834792535795,334.8479249606471
2026-09-23T14:34:43.108178+07:00,full_training:iteration_0,1.0,283.0,18.74,40.0,15.6,14.801994323730469,12.208678642743497,179.75546628706658,334.2032480688478
2026-09-23T14:34:44.106456+07:00,full_training:iteration_0,3.0,283.0,18.43,39.0,23.4,15.041545867919922,12.208678642743497,179.75546628706658,334.2032480688478
2026-09-23T14:34:45.117491+07:00,full_training:iteration_0,3.0,283.0,18.7,40.0,24.0,15.292743682861328,12.208678642743497,179.75546628706658,334.2032480688478
2026-09-23T14:34:46.095047+07:00,full_training:iteration_0,3.0,283.0,17.69,39.0,12.0,15.257011413574219,12.171422436362764,179.303574217418,333.3461549565848
2026-09-23T14:34:47.098421+07:00,full_training:iteration_0,4.0,283.0,19.52,39.0,9.2,15.11929702758789,12.171422436362764,179.303574217418,333.3461549565848
2026-09-23T14:34:48.095144+07:00,full_training:iteration_0,4.0,283.0,18.39,39.0,11.1,15.093425750732422,12.171422436362764,179.303574217418,333.3461549565848
2026-09-23T14:34:49.105221+07:00,full_training:iteration_0,10.0,283.0,19.25,39.0,8.4,14.96500015258789,12.146668172387411,179.2685215009168,333.04218558459536
2026-09-23T14:34:50.095900+07:00,full_training:iteration_0,3.0,283.0,18.18,39.0,8.5,14.950267791748047,12.146668172387411,179.2685215009168,333.04218558459536
2026-09-23T14:34:51.107555+07:00,full_training:iteration_0,2.0,283.0,20.5,40.0,9.9,14.947959899902344,12.119661209828891,178.9530665534045,332.58544436368805
2026-09-23T14:34:52.096166+07:00,full_training:iteration_0,4.0,283.0,18.24,40.0,6.6,14.946121215820312,12.119661209828891,178.9530665534045,332.58544436368805
2026-09-23T14:34:53.079629+07:00,full_training:iteration_0,1.0,283.0,19.8,39.0,6.9,14.944526672363281,12.119661209828891,178.9530665534045,332.58544436368805
2026-09-23T14:34:54.101621+07:00,full_training:iteration_0,1.0,283.0,18.27,39.0,9.8,14.917160034179688,12.096531616050353,178.70938178261514,332.12766752763827
2026-09-23T14:34:55.108158+07:00,full_training:iteration_0,4.0,283.0,18.8,40.0,11.7,14.87252426147461,12.096531616050353,178.70938178261514,332.12766752763827
2026-09-23T14:34:56.101435+07:00,full_training:iteration_0,5.0,283.0,19.12,40.0,16.1,14.914985656738281,12.076489150403482,178.3707769300193,331.26996744900595
2026-09-23T14:34:57.112925+07:00,full_training:iteration_0,1.0,283.0,19.02,40.0,9.7,14.906181335449219,12.076489150403482,178.3707769300193,331.26996744900595
2026-09-23T14:34:58.107530+07:00,full_training:iteration_0,4.0,283.0,19.52,40.0,9.1,14.898597717285156,12.055020340906568,178.04495574135538,330.73846019557874
2026-09-23T14:34:59.079855+07:00,full_training:iteration_0,1.0,283.0,19.15,40.0,10.0,14.89725112915039,12.055020340906568,178.04495574135538,330.73846019557874
2026-09-23T14:35:00.098569+07:00,full_training:iteration_0,1.0,283.0,18.67,39.0,9.9,14.89251708984375,12.03634182566572,177.72729736012127,330.65259035659324
2026-09-23T14:35:01.095852+07:00,full_training:iteration_0,2.0,283.0,20.43,40.0,13.3,14.895771026611328,12.03634182566572,177.72729736012127,330.65259035659324
2026-09-23T14:35:02.092225+07:00,full_training:iteration_0,4.0,283.0,18.45,39.0,9.3,14.900325775146484,12.033120857474747,177.41491228807598,330.6188807749417
2026-09-23T14:35:03.095441+07:00,full_training:iteration_0,3.0,283.0,16.5,39.0,8.4,14.874435424804688,12.033120857474747,177.41491228807598,330.6188807749417
2026-09-23T14:35:04.106685+07:00,full_training:iteration_0,6.0,283.0,19.37,39.0,8.7,14.879169464111328,12.033120857474747,177.41491228807598,330.6188807749417
2026-09-23T14:35:05.083062+07:00,full_training:iteration_0,4.0,283.0,19.36,39.0,6.9,14.867568969726562,12.00207961041665,176.95503089475642,329.8050447568273
2026-09-23T14:35:06.100548+07:00,full_training:iteration_0,1.0,283.0,18.2,39.0,7.4,14.866569519042969,12.00207961041665,176.95503089475642,329.8050447568273
2026-09-23T14:35:07.091153+07:00,full_training:iteration_0,8.0,283.0,21.0,40.0,7.6,14.863933563232422,11.991864284748726,176.77964787130102,329.42755043820915
2026-09-23T14:35:08.108510+07:00,full_training:iteration_0,4.0,283.0,16.86,39.0,6.3,14.863800048828125,11.991864284748726,176.77964787130102,329.42755043820915
2026-09-23T14:35:09.152276+07:00,full_training:iteration_0,7.0,283.0,18.73,39.0,8.0,14.896560668945312,11.97266866027942,176.4596759107224,329.20847926214975
2026-09-23T14:35:10.112291+07:00,full_training:iteration_0,1.0,283.0,17.35,39.0,7.8,14.903118133544922,11.97266866027942,176.4596759107224,329.20847926214975
2026-09-23T14:35:11.103129+07:00,full_training:iteration_0,1.0,283.0,16.19,39.0,9.2,14.903457641601562,11.97266866027942,176.4596759107224,329.20847926214975
2026-09-23T14:35:12.104245+07:00,full_training:iteration_0,8.0,283.0,18.88,39.0,8.1,14.896614074707031,11.96092991227967,176.06141417973657,328.67990203555075
2026-09-23T14:35:13.094896+07:00,full_training:iteration_0,3.0,283.0,19.82,40.0,15.9,14.92824935913086,11.96092991227967,176.06141417973657,328.67990203555075
2026-09-23T14:35:14.098185+07:00,full_training:iteration_0,6.0,283.0,19.35,40.0,11.0,14.901935577392578,11.93187414511165,175.92858153256253,328.10928214779847
2026-09-23T14:35:15.103222+07:00,full_training:iteration_0,7.0,283.0,20.25,40.0,14.7,14.97967529296875,11.93187414511165,175.92858153256253,328.10928214779847
2026-09-23T14:35:16.103245+07:00,full_training:iteration_0,1.0,283.0,19.36,39.0,16.1,14.986625671386719,11.93187414511165,175.92858153256253,328.10928214779847
2026-09-23T14:35:17.080249+07:00,full_training:iteration_0,6.0,283.0,19.42,39.0,14.3,14.987884521484375,11.902461432792611,175.61518558873658,327.6532114627624
2026-09-23T14:35:18.081869+07:00,full_training:iteration_0,5.0,283.0,19.83,40.0,9.6,14.983467102050781,11.902461432792611,175.61518558873658,327.6532114627624
2026-09-23T14:35:19.086407+07:00,full_training:iteration_0,3.0,283.0,18.68,39.0,14.0,14.990642547607422,11.879175016082387,175.34684711751282,327.18850694910526
2026-09-23T14:35:20.080309+07:00,full_training:iteration_0,4.0,283.0,19.5,39.0,13.4,14.980907440185547,11.879175016082387,175.34684711751282,327.18850694910526
2026-09-23T14:35:21.082806+07:00,full_training:iteration_0,5.0,283.0,20.03,40.0,10.1,14.968955993652344,11.879175016082387,175.34684711751282,327.18850694910526
2026-09-23T14:35:22.103775+07:00,full_training:iteration_0,2.0,283.0,20.85,40.0,8.5,14.970718383789062,11.85346866282397,175.1821714603517,326.89447496831195
2026-09-23T14:35:23.079704+07:00,full_training:iteration_0,1.0,283.0,18.04,40.0,7.4,14.907657623291016,11.85346866282397,175.1821714603517,326.89447496831195
2026-09-23T14:35:24.103721+07:00,full_training:iteration_0,4.0,283.0,19.13,40.0,12.0,14.888675689697266,11.845184119596336,174.88258724865005,326.2240748384763
2026-09-23T14:35:25.095396+07:00,full_training:iteration_0,4.0,283.0,17.99,39.0,8.9,14.89105224609375,11.845184119596336,174.88258724865005,326.2240748384763
2026-09-23T14:35:26.101850+07:00,full_training:iteration_0,1.0,283.0,21.17,40.0,12.0,14.869876861572266,11.834926018738964,174.60828198861375,325.80305547902185
2026-09-23T14:35:27.103423+07:00,full_training:iteration_0,1.0,283.0,19.42,40.0,11.0,14.863990783691406,11.834926018738964,174.60828198861375,325.80305547902185
2026-09-23T14:35:28.080990+07:00,full_training:iteration_0,7.0,283.0,19.97,40.0,12.2,14.851631164550781,11.834926018738964,174.60828198861375,325.80305547902185
2026-09-23T14:35:29.080092+07:00,full_training:iteration_0,4.0,283.0,19.81,40.0,9.9,14.855052947998047,11.814120771112231,174.5631619099341,325.56953865327546
2026-09-23T14:35:30.106673+07:00,full_training:iteration_0,2.0,283.0,19.14,40.0,8.5,14.857044219970703,11.814120771112231,174.5631619099341,325.56953865327546
2026-09-23T14:35:31.079843+07:00,full_training:iteration_0,2.0,283.0,19.23,40.0,8.3,14.855445861816406,11.79896505401424,174.430402651935,325.3671230798529
2026-09-23T14:35:32.099287+07:00,full_training:iteration_0,5.0,283.0,19.95,40.0,8.5,14.858795166015625,11.79896505401424,174.430402651935,325.3671230798529
2026-09-23T14:35:33.100631+07:00,full_training:iteration_0,6.0,283.0,21.3,40.0,7.8,14.853496551513672,11.79896505401424,174.430402651935,325.3671230798529
2026-09-23T14:35:34.097775+07:00,full_training:iteration_0,4.0,283.0,20.36,40.0,8.0,14.85324478149414,11.79896505401424,174.430402651935,325.3671230798529
2026-09-23T14:35:35.103562+07:00,full_training:iteration_0,7.0,283.0,20.1,40.0,6.9,14.853324890136719,11.79896505401424,174.430402651935,325.3671230798529
2026-09-23T14:35:36.090532+07:00,full_training:iteration_0,8.0,283.0,18.95,40.0,7.4,14.853824615478516,11.79896505401424,174.430402651935,325.3671230798529
2026-09-23T14:35:37.100960+07:00,full_training:iteration_0,4.0,283.0,20.02,40.0,7.5,14.853748321533203,11.79896505401424,174.430402651935,325.3671230798529
2026-09-23T14:35:38.102144+07:00,full_training:iteration_0,1.0,283.0,19.73,40.0,8.5,14.852226257324219,11.79896505401424,174.430402651935,325.3671230798529
2026-09-23T14:35:39.096786+07:00,full_training:iteration_1,4.0,283.0,15.39,39.0,15.2,15.108867645263672,0.0,0.0,0.0
2026-09-23T14:35:40.076067+07:00,full_training:iteration_1,0.0,283.0,12.79,39.0,48.3,17.436676025390625,0.0,0.0,0.0
2026-09-23T14:35:41.079138+07:00,full_training:iteration_1,0.0,283.0,18.76,41.0,42.9,17.71979522705078,0.0,0.0,0.0
2026-09-23T14:35:42.091400+07:00,full_training:iteration_1,3.0,283.0,28.29,41.0,18.2,17.682430267333984,7.905423935028398,186.56800486667018,305.5446350888476
2026-09-23T14:35:43.080872+07:00,full_training:iteration_1,4.0,285.0,26.57,41.0,19.2,17.673622131347656,11.831384433126455,302.88344148803725,493.96030008302955
2026-09-23T14:35:44.095963+07:00,full_training:iteration_1,5.0,285.0,25.68,40.0,20.0,17.66669464111328,15.595743968151163,408.21859836635673,613.8874719463502
2026-09-23T14:35:45.079091+07:00,full_training:iteration_1,6.0,285.0,28.37,41.0,23.2,17.66875457763672,16.809059289528022,446.6167053227595,673.2028245455972
2026-09-23T14:35:46.079191+07:00,full_training:iteration_1,6.0,285.0,28.17,41.0,22.2,17.657318115234375,17.94582487461918,465.0959613338804,719.3284803909854
2026-09-23T14:35:47.095998+07:00,full_training:iteration_1,5.0,285.0,27.7,41.0,22.3,17.653568267822266,18.394551166022673,489.5578403185748,744.9793222239182
2026-09-23T14:35:48.078261+07:00,full_training:iteration_1,5.0,301.0,26.33,41.0,25.2,17.65359878540039,18.574010093455588,511.9461532008696,766.177916355043
2026-09-23T14:35:49.080854+07:00,full_training:iteration_1,4.0,301.0,25.81,41.0,26.3,17.653663635253906,18.818690376162614,514.58663350818,788.5031267612135
2026-09-23T14:35:50.079453+07:00,full_training:iteration_1,6.0,301.0,22.83,40.0,18.9,17.706092834472656,18.87500514813969,528.7832692251334,800.5833433583449
2026-09-23T14:35:51.079084+07:00,full_training:iteration_1,6.0,301.0,26.32,40.0,29.0,17.708816528320312,19.000155835808734,531.7452703685199,801.8065762711285
2026-09-23T14:35:52.078073+07:00,full_training:iteration_1,5.0,301.0,26.17,41.0,24.7,17.699554443359375,19.240264177805017,529.8287747963057,818.8335763004185
2026-09-23T14:35:53.078993+07:00,full_training:iteration_1,5.0,301.0,26.81,41.0,23.1,17.704002380371094,19.27444538060785,540.499927961584,823.7601425742863
2026-09-23T14:35:54.083247+07:00,full_training:iteration_1,5.0,301.0,26.12,41.0,22.1,17.70180892944336,19.1355287078844,547.7545092631909,830.8919929659234
2026-09-23T14:35:55.096779+07:00,full_training:iteration_1,6.0,301.0,28.06,41.0,21.6,17.691463470458984,19.1355287078844,547.7545092631909,830.8919929659234
2026-09-23T14:35:56.095502+07:00,full_training:iteration_1,3.0,319.0,26.07,42.0,27.3,17.69293212890625,18.91873441866734,559.8053514483667,836.7125608895943
2026-09-23T14:35:57.077210+07:00,full_training:iteration_1,3.0,319.0,25.62,42.0,22.8,17.68415069580078,18.964827978232904,563.907306915269,855.8471276051918
2026-09-23T14:35:58.128905+07:00,full_training:iteration_1,3.0,319.0,25.87,42.0,26.5,17.68283462524414,19.130288107860526,570.6139825061287,870.3218295292769
2026-09-23T14:35:59.075814+07:00,full_training:iteration_1,4.0,319.0,26.98,42.0,25.7,17.67623519897461,19.130288107860526,570.6139825061287,870.3218295292769
2026-09-23T14:36:00.078946+07:00,full_training:iteration_1,4.0,319.0,26.67,42.0,24.6,17.676025390625,19.079658336755653,578.1136476036962,884.8944698078463
2026-09-23T14:36:01.078247+07:00,full_training:iteration_1,2.0,319.0,19.91,41.0,14.0,17.69918441772461,18.851943948855673,581.064042363604,887.2196120930201
2026-09-23T14:36:02.114259+07:00,full_training:iteration_1,6.0,319.0,27.6,41.0,22.1,17.695911407470703,18.732292297207316,586.4545509904261,894.6453599754321
2026-09-23T14:36:03.108783+07:00,full_training:iteration_1,4.0,319.0,25.41,41.0,25.8,17.68016815185547,18.832197298159628,588.0781610834392,904.459075692521
2026-09-23T14:36:04.096008+07:00,full_training:iteration_1,5.0,319.0,26.72,41.0,24.6,17.679824829101562,18.871386320807318,593.4230502836475,911.9802563294494
2026-09-23T14:36:05.079189+07:00,full_training:iteration_1,5.0,319.0,25.49,41.0,29.6,17.673267364501953,18.96483565854722,592.8486647010437,907.8229769300822
2026-09-23T14:36:06.081342+07:00,full_training:iteration_1,6.0,319.0,25.13,42.0,27.1,17.668704986572266,19.035509780321252,589.110956681382,903.4633651936073
2026-09-23T14:36:07.112335+07:00,full_training:iteration_1,6.0,319.0,27.32,41.0,23.7,17.661029815673828,19.018423538247276,592.4970409992421,908.312593408406
2026-09-23T14:36:08.103970+07:00,full_training:iteration_1,5.0,319.0,25.38,41.0,24.5,17.667469024658203,19.060420321766482,592.6025866335879,915.9237906102194
2026-09-23T14:36:09.080123+07:00,full_training:iteration_1,5.0,319.0,27.75,42.0,26.1,17.656524658203125,19.060420321766482,592.6025866335879,915.9237906102194
2026-09-23T14:36:10.079798+07:00,full_training:iteration_1,4.0,319.0,25.77,42.0,25.5,17.650604248046875,18.951884120715828,595.9013849956506,918.455684200191
2026-09-23T14:36:11.080644+07:00,full_training:iteration_1,4.0,319.0,26.46,42.0,31.4,17.643157958984375,19.015981138779352,593.7576179711967,918.2423857824023
2026-09-23T14:36:12.081729+07:00,full_training:iteration_1,2.0,319.0,20.56,41.0,25.3,17.713001251220703,18.915608934486777,594.0446985875571,914.9164781462345
2026-09-23T14:36:13.082666+07:00,full_training:iteration_1,4.0,319.0,25.63,41.0,27.9,17.71343231201172,18.881770451315607,589.7507819189141,912.385420888652
2026-09-23T14:36:14.082281+07:00,full_training:iteration_1,6.0,319.0,25.76,41.0,28.2,17.69916534423828,18.935449950592965,587.9457209659115,911.3277021533819
2026-09-23T14:36:15.081290+07:00,full_training:iteration_1,6.0,319.0,24.5,41.0,26.7,17.706100463867188,18.948492891745406,584.0729384691948,906.5705455191586
2026-09-23T14:36:16.080120+07:00,full_training:iteration_1,6.0,319.0,26.1,42.0,31.4,17.703224182128906,18.993738228206904,582.5491242462988,905.6661298696774
2026-09-23T14:36:17.105569+07:00,full_training:iteration_1,6.0,319.0,26.45,41.0,25.0,17.684894561767578,18.945201084385623,583.1874185233448,903.4695751413727
2026-09-23T14:36:18.093724+07:00,full_training:iteration_1,5.0,319.0,26.51,42.0,29.3,17.73306655883789,18.945201084385623,583.1874185233448,903.4695751413727
2026-09-23T14:36:19.079177+07:00,full_training:iteration_1,3.0,319.0,26.09,42.0,29.0,17.849655151367188,18.85578414079578,580.9676602491855,901.830253711727
2026-09-23T14:36:20.080263+07:00,full_training:iteration_1,3.0,319.0,25.72,42.0,29.9,17.898269653320312,18.83030683739014,579.6680942645235,901.2083066932556
2026-09-23T14:36:21.077876+07:00,full_training:iteration_1,4.0,319.0,26.75,42.0,24.8,17.891536712646484,18.819604399764874,579.8914418864392,903.365773826082
2026-09-23T14:36:22.079796+07:00,full_training:iteration_1,2.0,319.0,24.3,42.0,22.8,17.88364028930664,18.795549342143268,575.625747032203,900.5959757862339
2026-09-23T14:36:23.080443+07:00,full_training:iteration_1,6.0,319.0,21.75,41.0,18.5,17.915634155273438,18.846718147729508,574.754228312696,901.2029450290556
2026-09-23T14:36:24.081343+07:00,full_training:iteration_1,5.0,319.0,26.78,42.0,25.5,17.89529800415039,18.86628403851889,576.1349007421361,901.5092774162022
2026-09-23T14:36:25.079034+07:00,full_training:iteration_1,6.0,319.0,25.95,42.0,28.8,17.860416412353516,18.90983776749111,575.0616735363814,901.1663281790911
2026-09-23T14:36:26.078894+07:00,full_training:iteration_1,6.0,319.0,25.88,41.0,25.6,17.85134506225586,18.941833417972585,575.6995835801946,900.3978489845572
2026-09-23T14:36:27.097309+07:00,full_training:iteration_1,5.0,319.0,27.91,42.0,24.1,17.85390853881836,18.885325023020172,578.5991453927805,902.2034817815546
2026-09-23T14:36:28.078831+07:00,full_training:iteration_1,5.0,319.0,27.36,42.0,24.5,17.83251190185547,18.885325023020172,578.5991453927805,902.2034817815546
2026-09-23T14:36:29.093802+07:00,full_training:iteration_1,3.0,319.0,25.75,42.0,31.2,17.835033416748047,18.829965449679893,579.60725872498,901.1603020540138
2026-09-23T14:36:30.080601+07:00,full_training:iteration_1,3.0,319.0,26.7,43.0,29.5,17.833431243896484,18.834462263183216,578.3612971708576,899.7754901403973
2026-09-23T14:36:31.081282+07:00,full_training:iteration_1,2.0,319.0,26.71,43.0,26.3,17.826412200927734,18.82339292216596,580.221074382722,901.179948591739
2026-09-23T14:36:32.097172+07:00,full_training:iteration_1,4.0,319.0,27.15,43.0,27.5,17.801502227783203,18.828058187387487,582.4930501723004,901.8443746152489
2026-09-23T14:36:33.082228+07:00,full_training:iteration_1,5.0,319.0,26.71,43.0,27.8,17.791893005371094,18.8341787855551,583.9171980015517,904.924634996579
2026-09-23T14:36:34.081678+07:00,full_training:iteration_1,6.0,319.0,26.4,43.0,32.4,17.835643768310547,18.8341787855551,583.9171980015517,904.924634996579
2026-09-23T14:36:35.087216+07:00,full_training:iteration_1,6.0,319.0,26.34,43.0,30.7,17.83206558227539,18.8341787855551,583.9171980015517,904.924634996579
2026-09-23T14:36:36.080135+07:00,full_training:iteration_1,5.0,319.0,21.0,41.0,24.0,17.900672912597656,18.162992372348704,564.2696840317572,871.5693519795249
2026-09-23T14:36:37.081144+07:00,full_training:iteration_1,6.0,319.0,27.06,42.0,25.6,17.896167755126953,18.17738034130429,565.191781886731,874.2785315333796
2026-09-23T14:36:38.112416+07:00,full_training:iteration_1,6.0,319.0,24.78,42.0,24.8,17.87987518310547,18.192601782944696,563.7432477489988,873.052463831718
2026-09-23T14:36:39.097578+07:00,full_training:iteration_1,5.0,319.0,26.62,43.0,24.9,17.87857437133789,18.19977405395431,564.399030850553,872.7993530742581
2026-09-23T14:36:40.082172+07:00,full_training:iteration_1,4.0,319.0,27.18,43.0,27.3,17.86453628540039,18.19977405395431,564.399030850553,872.7993530742581
2026-09-23T14:36:41.080223+07:00,full_training:iteration_1,3.0,319.0,25.84,43.0,24.5,17.86493682861328,18.1714747887233,566.0919159875884,873.8123811829222
2026-09-23T14:36:42.099525+07:00,full_training:iteration_1,3.0,319.0,26.03,43.0,24.9,17.89250946044922,18.148280279867954,567.1172603092555,875.0275829121424
2026-09-23T14:36:43.082516+07:00,full_training:iteration_1,5.0,319.0,26.69,43.0,30.1,17.85782241821289,18.17577919067659,568.2202969485269,875.8291313764508
2026-09-23T14:36:44.081877+07:00,full_training:iteration_1,5.0,319.0,30.61,43.0,25.3,17.8304443359375,18.18958853036113,568.8394918385129,876.482874692805
2026-09-23T14:36:45.091197+07:00,full_training:iteration_1,5.0,319.0,30.66,43.0,26.3,17.9169921875,18.179081546202067,569.4283861907346,879.3503833094346
2026-09-23T14:36:46.074870+07:00,full_training:iteration_1,5.0,319.0,26.64,42.0,27.6,17.918975830078125,18.197718276940936,570.8377474753972,881.3864364099393
2026-09-23T14:36:47.151324+07:00,full_training:iteration_1,6.0,319.0,24.22,42.0,19.2,17.96792984008789,18.209698803348807,571.4051737000827,883.7015081775148
2026-09-23T14:36:48.076170+07:00,full_training:iteration_1,3.0,319.0,24.87,43.0,29.3,17.940547943115234,18.209698803348807,571.4051737000827,883.7015081775148
2026-09-23T14:36:49.096258+07:00,full_training:iteration_1,4.0,319.0,26.81,43.0,28.3,17.943645477294922,18.240006739119863,571.2859815643517,884.1768512662373
2026-09-23T14:36:50.077397+07:00,full_training:iteration_1,4.0,319.0,26.34,43.0,29.7,17.958702087402344,18.27506226564834,571.979973007913,887.1953211834668
2026-09-23T14:36:51.078933+07:00,full_training:iteration_1,4.0,319.0,27.08,43.0,30.3,17.922012329101562,18.30029582864426,572.334490018695,889.2781849176434
2026-09-23T14:36:52.089787+07:00,full_training:iteration_1,3.0,319.0,25.97,43.0,28.2,17.873477935791016,18.267749102730996,572.7938361235223,889.4823928341478
2026-09-23T14:36:53.080206+07:00,full_training:iteration_1,2.0,319.0,25.58,43.0,28.0,17.856212615966797,18.30673388604403,570.6913057429387,887.1443241176936
2026-09-23T14:36:54.095597+07:00,full_training:iteration_1,2.0,319.0,26.1,43.0,27.7,17.85452651977539,18.302602932545856,569.6269194506431,884.6119427981008
2026-09-23T14:36:55.078761+07:00,full_training:iteration_1,4.0,319.0,25.71,43.0,25.9,17.852184295654297,18.30642469917553,568.892639793334,885.0063421173807
2026-09-23T14:36:56.079203+07:00,full_training:iteration_1,5.0,319.0,26.89,43.0,27.7,17.852092742919922,18.32876313486282,568.5555370371014,886.2361286657679
2026-09-23T14:36:57.082580+07:00,full_training:iteration_1,4.0,319.0,26.02,43.0,27.3,17.849163055419922,18.340173863782958,567.6018011219611,884.5545594388885
2026-09-23T14:36:58.079093+07:00,full_training:iteration_1,6.0,319.0,22.23,42.0,16.5,17.89419937133789,18.366526956342426,567.5781587422848,886.5916130261268
2026-09-23T14:36:59.081190+07:00,full_training:iteration_1,6.0,319.0,26.78,42.0,24.6,17.89129638671875,18.364487077693482,567.2686596400488,884.7544295487088
2026-09-23T14:37:00.079241+07:00,full_training:iteration_1,5.0,319.0,25.82,43.0,26.4,17.889686584472656,18.393380516648552,567.2441912248928,886.1905186559444
2026-09-23T14:37:01.082896+07:00,full_training:iteration_1,5.0,319.0,25.67,42.0,27.7,17.888839721679688,18.406656360312038,565.7651444009335,885.1080249534705
2026-09-23T14:37:02.114075+07:00,full_training:iteration_1,5.0,319.0,24.73,43.0,24.3,17.881423950195312,18.406759501360835,563.781631727154,880.6639461428113
2026-09-23T14:37:03.109293+07:00,full_training:iteration_1,4.0,319.0,23.64,42.0,27.8,17.873504638671875,18.45159837543448,562.2448046306558,877.5334166044966
2026-09-23T14:37:04.092588+07:00,full_training:iteration_1,5.0,319.0,26.14,43.0,27.4,17.871543884277344,18.45159837543448,562.2448046306558,877.5334166044966
2026-09-23T14:37:05.106593+07:00,full_training:iteration_1,3.0,319.0,22.78,43.0,27.9,17.82801055908203,18.407786666216722,560.7956428634855,876.9130476978638
2026-09-23T14:37:06.080085+07:00,full_training:iteration_1,3.0,319.0,26.13,43.0,30.1,17.82973861694336,18.459124531772503,557.6333710825458,876.0292963666191
2026-09-23T14:37:07.088817+07:00,full_training:iteration_1,4.0,319.0,24.95,43.0,30.5,17.844139099121094,18.458667690906225,557.0494599695405,875.5324725134072
2026-09-23T14:37:08.077987+07:00,full_training:iteration_1,2.0,319.0,27.03,44.0,32.6,17.859676361083984,18.46247853427501,556.2347488535185,875.3318145585703
2026-09-23T14:37:09.079377+07:00,full_training:iteration_1,2.0,319.0,21.18,43.0,20.3,17.875316619873047,18.454372678316123,556.5031420975466,875.879129261655
2026-09-23T14:37:10.080030+07:00,full_training:iteration_1,6.0,319.0,26.13,43.0,27.1,17.873779296875,18.490085699942,555.5585934843684,873.9304765178141
2026-09-23T14:37:11.080196+07:00,full_training:iteration_1,5.0,319.0,26.31,43.0,26.9,17.865036010742188,18.486581154357943,555.9162943838236,875.0916269360463
2026-09-23T14:37:12.079110+07:00,full_training:iteration_1,5.0,319.0,26.5,43.0,30.6,17.84939956665039,18.519198816042802,555.3863100355776,874.976363338697
2026-09-23T14:37:13.079598+07:00,full_training:iteration_1,5.0,319.0,27.75,43.0,27.4,17.8460693359375,18.504273715664933,556.8905232523922,875.9901148098498
2026-09-23T14:37:14.096438+07:00,full_training:iteration_1,4.0,319.0,25.39,44.0,28.3,17.861042022705078,18.512147456090332,556.0831305839464,875.1018787449008
2026-09-23T14:37:15.080362+07:00,full_training:iteration_1,6.0,319.0,26.64,43.0,25.9,17.855140686035156,18.512147456090332,556.0831305839464,875.1018787449008
2026-09-23T14:37:16.089047+07:00,full_training:iteration_1,4.0,319.0,25.0,43.0,29.7,17.853652954101562,18.476724358984466,555.4726394643766,874.3572688809196
2026-09-23T14:37:17.078822+07:00,full_training:iteration_1,3.0,319.0,26.14,44.0,26.6,17.849288940429688,18.46640530469214,553.8860303746453,873.9279374828616
2026-09-23T14:37:18.086302+07:00,full_training:iteration_1,3.0,319.0,24.38,43.0,28.3,17.843719482421875,18.464467093874966,554.3326774466849,874.6806903509304
2026-09-23T14:37:19.090720+07:00,full_training:iteration_1,3.0,319.0,24.51,44.0,27.2,17.842906951904297,18.484928679977855,551.5051165211146,872.9871036818306
2026-09-23T14:37:20.079654+07:00,full_training:iteration_1,3.0,319.0,20.9,43.0,17.7,17.878856658935547,18.504387277646853,551.2662574314082,872.4510194955864
2026-09-23T14:37:21.080707+07:00,full_training:iteration_1,5.0,319.0,25.52,43.0,23.4,17.891525268554688,18.49557205892535,550.2534311552594,872.0560601761001
2026-09-23T14:37:22.099318+07:00,full_training:iteration_1,5.0,319.0,25.68,43.0,27.5,17.89324188232422,18.49557205892535,550.2534311552594,872.0560601761001
2026-09-23T14:37:23.090360+07:00,full_training:iteration_1,3.0,319.0,24.71,43.0,28.0,17.869197845458984,18.452462084231197,548.6197775978,870.8358682316849
2026-09-23T14:37:24.079093+07:00,full_training:iteration_1,2.0,319.0,26.72,44.0,29.0,17.860424041748047,18.458414400088383,547.6690943535901,869.4111660015823
2026-09-23T14:37:25.093907+07:00,full_training:iteration_1,3.0,319.0,24.8,44.0,23.7,17.86196517944336,18.41923080876256,547.051155020248,868.8096438450199
2026-09-23T14:37:26.087828+07:00,full_training:iteration_1,5.0,319.0,26.27,43.0,28.6,17.86414337158203,18.417627044775617,546.8096534714698,867.964601692765
2026-09-23T14:37:27.078278+07:00,full_training:iteration_1,5.0,319.0,25.36,43.0,23.1,17.85895538330078,18.387523234975713,545.9753643885236,867.862366185799
